63.29
63.94
64.5
64.55
69.25
68.96
64.56
65.46
69.8
70.2
70.65
69.88
70.46
70.49
70.76
72.05
72.25
72.64
73.98
76.9
77.53
79.63
77.81
78.84
78.94
80.9
78.74
78.36
81.21
84.63
88.41
90.13
87.81
86.81
85.29
88.23
88.93
88.99
44.86
44.5
44.121
41.79
42.81
42.75
40.53
39.35
39.83
40.27
40.32
40.96
41.18
42.25
42.96
43.7
42.83
42.55
42.5
42.53
41.75
42.8
41.67
40.89
41.09
41.89
42.33
43.56
43.74
41.92
42.66
41.04
37.26
35.35
35.62
37.09
35.51
37.14
35.5
36.98
36.19
35.95
35.54
36.06
36.43
36.21
37.15
36.68
37.24
36.97
36.42
35.61
34.13
34.77
35.55
35.36
35.84
37.55
37.55
39.76
39.7
39.78
40.74
40.56
39.7593
40.3
40.04
38.24
37.92
36.54
36.92
37.65
35.81
35.9
36
37.13
37.98
38.31
37.61
37.86
38.55
38.89
37.76
37.1
37.31
36.37
36.81
36.5
37.98
37.39
37.63
38.25
38.1
38.24
38.35
40.75
41.55
41.49
43.19
43.63
43.29
44
43.81
43.63
43.99
43.8
42.65
42.75
43.19
43.22
42.71
42.99
42.65
43.82
43.38
44
46.1
47.68
46.25
47.15
46.3
45.83
45.87
45.74
45.77
46.06
45.74
45.84
46.57
46.89
46.26
46.22
48.8
48.68
49.78
51.31
51.4
50.82
49.61
49.87
51.21
52.64
53.19
52.11
51.9
53.2
53.84
53.44
51.08
52.34
53.61
54.44
53.75
52.7801
51.7
51.3
50.37
51.59
49.25
53.74
54
53.44
52.21
54.94
56.14
55.66
56.79
56.1
57.03
55.41
54.47
57.59
57.5
59.95
61.8499
61.15
60.23
59.9
60.11
61.18
61.54
61.45
62.28
64.95
64.52
64.56
64.96
66.52
67.11
69.34
69.66
68.1
67.82
71.6001
72.63
71.82
74.05
73.95
74.08
74.3305
74.91
74.98
72.01
72.18
71.11
71.38
72.11
73.5
74.02
73.35
74.23
73.57
71.45
71.89
74.75
74.97
74.38
76.3
76.05
80.86
83.9
84.291
85.5899
84.7101
82.4901
79.035
76.089
77.67
76.04
74.2
72.33
72.03
75
75.51
75.42
72.1
71.847
67.3
67.6
68.81
64.95
67.31
64.71
67.645
69.22
70.57
70.29
69.08
71.32
71.75
71.46
70.99
68.49
69.1
69.61
67.72
65.48
66.31
65.66
63.93
63.19
65.68
67.32
66.23
64.31
64.66
63.99
61.81
61.67
60.16
59.96
59.51
58.71
62.33
62.75
62.72
62.65
61.17
67.21
71.24
69.79
68.67
67.99
66.71
66.469
64.811
66.22
65.65
67.63
67.04
65.75
66.17
68.15
69.36
70.39
69.6
71.62
71.14
71.13
71.89
71.89
71.03
70.6
68.15
67.7
67.79
64.98
65.26
63.18
64.51
63.38
63.15
63.34
64.33
63.549
61.22
59.77
62.17
61.66
60
59.723
58.565
60.76
59.52
57
58.33
57.61
59.38
57.56
57.2
57.47
57.86
59.58
58.83
58.99
57.43
56.02
58.97
57.27
57.95
57.0015
55.77
55.4
55
55.65
52.96
52.25
50.67
52.37
52.9
54.1
60.5
60.72
61.42
61.928
63.87
63.4
65.59
67.96
67.18
68.16
69.59
68.3
67.21
64.78
63.59
64.07
63.65
63.94
66.45
67.98
67.59
67.91
66.56
67.62
67.31
67.81
68.75
66.98
66.48
66.96
67.85
68.38
71.48
70.03
72.8
72.52
72.5
72.63
74.2
74.17
74.1
73.89
73.77
75.26
74.65
73
75.75
77.61
76.41
77.01
76.98
74.86
74.07
75.38
74.83
74.22
74.63
73.81
73.23
75.26
75.02
75.4
74.29
74.53
78.99
79.95
81.46
81.05
81.68
82.19
80.41
80.42
81.08
79.16
78.98
78.29
79.71
80.51
82.45
83.34
83.12
84.35
85
84.05
85.61
85.85
86.47
88.6
90.31
91.63
89.54
91.81
91.8
91.66
91.32
91.12
91.27
89.83
87.04
88.26
88.75
86.14
89.05
88.55
87.72
85.47
86.31
84.76
82.9
82.2
81.51
81.52
80.87
84.84
83.8
85.66
85.05
85.47
92.57
97
95.8
94.62
97.1
94.95
89.07
88.5
86.79
85.7
86.7
86.25
85.38
85.94
85.55
85.73
84.74
84.75
83.94
84.15
86.15
86.18
83.27
84.88
84.7
85.3
85.21
84.83
85.9
89.2
89.51
89.07
88.65
83.93
84.61
87.06
85.41
86.3199
88.19
87.72
88
87.97
89.87
88.4
90
89.57
89.59
91.13
91.48
93.87
93.96
93.52
95.85
95.46
93.24
93.75
92.91
93.65
94.5
94.27
94.68
93.65
94.25
92.59
92.19
90.24
91.43
90.35
90.4
90.27
90.97
93.51
93.24
95.348
98.84
99.92
99.8
99.47
100.39
100.4
100.81
103.92
105.06
106.88
107.34
108.74
109.36
107.52
107.34
109.44
110.02
111.98
113.54
112.89
110.69
113.62
114.35
118.77
121.191
118.4
121.33
122.67
123.64
124.069
124.49
120.19
120.38
117.5
118.75
120.5
125.09
123.66
121.55
123.9
123
122.34
119.65
121.89
120.56
122.04
121.26
127.17
132.75
132.3
130.3301
132.35
132.39
134.0699
137.73
138.1
138.9099
138.12
140
143.75
143.7
134.8899
137.26
146
143.85
141.43
131.76
135
136.49
131.8499
135.25
135.0301
134.01
126.39
125
127.79
124.03
119.9
117.05
122.06
122.22
127.57
132.51
131.07
135.3
132.25
126.82
134.08
136.25
138.48
144.16
136.76
135.01
131.77
136.71
135.49
136.85
137.2
138.81
138.41
140.92
140.7699
140.31
144.15
148.28
153.18
152.77
154.5
153.47
156.339
158.45
157.9201
156.24
161.4499
167.91
167.86
166.79
162.23
167.2537
166.98
169.58
172.75
173.5
170.42
174.36
186.16
185.93
182.78
184.7
185.09
187
189.95
187.44
187.87
186.18
191.79
186.2999
175.4663
165.37
153.76
169.96
166.11
164.3
166.39
163.95
168.85
168.46
171.54
172.5419
174.81
180.22
184.29
182.22
178.86
179.81
185.5
189.9528
194.3
194.21
188.5404
190.86
191.83
190.39
184.4
182.98
183.12
187.21
193.91
198.8
198.95
198.57
199.83
198.08
194.84
194.93
180.05
177.64
171.25
179.4
178.02
172.69
178.78
169.04
159.64
160.89
161.36
155.64
139.072
135.6
130.01
130.01
131.54
132.18
135.36
133.75
131.65
129.36
122
121.24
125.48
129.45
124.86
129.4
127.46
124.63
122.18
123.82
121.54
119.46
119.74
119.15
122.96
129.91
125.02
121.73
124.62
124.4899
120.93
122.25
119.69
127.3501
126.03
127.94
126.61
126.73
132.82
129.67
133.27
139.53
140.98
145.06
140.25
143.01
143.5
149.5301
147.49
151.61
153.08
155.89
152.84
151.44
154.55
147.14
147.78
148.38
153.7
154.49
161.04
168.16
160.2
162.89
168.94
169.73
172.24
175.05
173.95
180
180.94
184.73
186.66
182.59
185.06
183.45
188.16
189.96
186.26
189.73
187.6201
183.6
185.9
178.19
177.05
181.17
186.43
187.01
186.69
188.75
186.1
185.37
185.19
189.43
185.64
181.61
185.64
180.81
173.26
172.37
176.84
181.43
178.75
180.9
175.27
173.16
173.25
177.39
168.26
170.09
167.44
174.68
168.18
170.12
175.16
179.55
174.25
176.63
172.58
173.88
169.64
172.81
171.81
165.15
166.29
162.02
166.26
159.03
162.12
154.4
157.08
159.88
158.95
156.66
